customer_id,plan,monthly_fee,total_amount,trans_count,recency_days,recency_days_tx,logins_7d,logins_30d,logins_90d,tickets,avg_resolution,tenure_days,churn
1182,standard,20.0,520.0,26,81,46,0,1,2,0,0.0,802,0
1183,standard,20.0,620.0,31,72,94,0,1,5,0,0.0,1000,1
1184,standard,20.0,540.0,27,9,51,3,5,8,0,0.0,840,0
1185,basic,10.0,10.0,1,86,44,0,1,3,0,0.0,49,0
1186,basic,10.0,140.0,14,37,85,0,1,7,0,0.0,475,0
1187,standard,20.0,20.0,1,108,78,0,1,4,0,0.0,84,0
1188,basic,10.0,240.0,24,146,84,0,0,8,0,0.0,778,0
1189,basic,10.0,40.0,4,106,53,0,0,1,0,0.0,148,0
1190,standard,20.0,600.0,30,83,99,0,2,10,0,0.0,976,0
1191,standard,20.0,140.0,7,45,33,0,1,5,0,0.0,221,0
1192,basic,10.0,30.0,3,76,72,0,1,11,0,0.0,140,0
1193,basic,10.0,330.0,33,162,63,0,2,7,0,0.0,1024,0
1194,basic,10.0,280.0,28,133,95,0,3,11,1,5.0,906,0
1195,basic,10.0,110.0,11,16,110,0,0,1,0,0.0,418,1
1196,standard,20.0,540.0,27,54,76,0,0,2,0,0.0,859,0
1197,basic,10.0,50.0,5,89,67,0,1,2,0,0.0,190,0
1198,basic,10.0,70.0,7,143,101,0,0,8,0,0.0,285,1
1199,standard,20.0,60.0,3,50,117,0,0,1,0,0.0,179,0
1200,standard,20.0,380.0,19,3,46,0,1,7,0,0.0,593,0
1201,basic,10.0,30.0,3,29,59,0,2,3,0,0.0,125,0
1202,basic,10.0,20.0,2,36,41,0,0,3,0,0.0,72,0
1203,basic,10.0,60.0,6,39,38,0,1,5,0,0.0,191,0
1204,basic,10.0,30.0,3,169,54,0,1,2,0,0.0,116,1
1205,basic,10.0,20.0,2,156,82,0,0,4,0,0.0,112,0
1206,basic,10.0,150.0,15,129,61,1,3,5,0,0.0,481,0
1207,basic,10.0,360.0,36,113,26,0,3,9,0,0.0,1081,0
1208,standard,20.0,560.0,28,110,102,0,1,5,0,0.0,916,0
1209,basic,10.0,200.0,20,159,116,0,1,8,0,0.0,687,1
1210,basic,10.0,250.0,25,3,29,0,0,6,0,0.0,758,0
1211,basic,10.0,60.0,6,142,104,0,2,8,0,0.0,257,0
1212,basic,10.0,110.0,11,141,69,0,0,3,0,0.0,369,1
1213,standard,20.0,380.0,19,43,86,0,1,4,0,0.0,631,0
1214,basic,10.0,250.0,25,76,50,0,2,8,0,0.0,770,0
1215,basic,10.0,80.0,8,68,104,0,0,3,0,0.0,323,0
1216,basic,10.0,150.0,15,6,107,0,0,7,0,0.0,534,0
1217,standard,20.0,540.0,27,46,43,0,2,11,0,0.0,828,0
1218,premium,40.0,1280.0,32,10,28,1,1,3,0,0.0,962,0
1219,basic,10.0,30.0,3,97,42,0,1,6,0,0.0,105,0
1220,premium,40.0,640.0,16,2,25,1,3,6,0,0.0,481,1
1221,basic,10.0,60.0,6,61,61,1,3,5,0,0.0,211,1
1222,basic,10.0,20.0,2,73,28,0,4,6,0,0.0,64,0
1223,premium,40.0,240.0,6,128,61,0,1,5,0,0.0,214,0
1224,basic,10.0,130.0,13,114,47,0,1,8,0,0.0,414,0
1225,basic,10.0,240.0,24,96,71,0,0,1,0,0.0,770,1
1226,basic,10.0,250.0,25,94,57,1,4,9,0,0.0,781,0
1227,premium,40.0,920.0,23,17,71,0,1,2,0,0.0,731,0
1228,basic,10.0,300.0,30,104,97,0,2,5,0,0.0,969,1
1229,basic,10.0,10.0,1,183,30,0,1,2,0,0.0,38,0
1230,basic,10.0,120.0,12,125,105,0,1,7,0,0.0,441,1
1231,premium,40.0,960.0,24,116,112,0,0,2,0,0.0,805,0
1232,premium,40.0,640.0,16,61,35,0,2,6,0,0.0,492,1
1233,standard,20.0,20.0,1,148,77,0,2,6,0,0.0,77,0
1234,basic,10.0,60.0,6,119,112,0,0,4,0,0.0,268,0
1235,standard,20.0,160.0,8,122,108,0,0,4,0,0.0,323,1
1236,premium,40.0,1440.0,36,62,35,0,3,8,0,0.0,1093,1
1237,standard,20.0,20.0,1,52,26,1,3,3,0,0.0,27,0
1238,standard,20.0,580.0,29,51,88,0,0,6,0,0.0,929,0
1239,basic,10.0,30.0,3,101,55,0,0,1,0,0.0,121,0
1240,basic,10.0,140.0,14,24,29,0,0,1,0,0.0,422,0
1241,basic,10.0,190.0,19,46,86,0,1,6,0,0.0,626,1
1242,premium,40.0,600.0,15,19,42,0,3,8,0,0.0,466,0
1243,basic,10.0,200.0,20,78,83,0,0,5,1,4.0,657,1
1244,basic,10.0,80.0,8,107,109,0,0,1,0,0.0,326,0
1245,basic,10.0,200.0,20,151,52,0,1,8,0,0.0,630,0
1246,basic,10.0,30.0,3,132,50,0,2,6,0,0.0,117,1
1247,basic,10.0,20.0,2,66,35,0,0,5,0,0.0,70,0
1248,standard,20.0,140.0,7,37,66,0,1,7,0,0.0,255,0
1249,standard,20.0,460.0,23,103,49,0,0,7,0,0.0,716,0
1250,premium,40.0,480.0,12,90,96,0,4,12,0,0.0,427,1
1251,basic,10.0,180.0,18,50,57,0,2,10,0,0.0,571,0
1252,basic,10.0,10.0,1,146,-1,2,2,2,0,0.0,7,1
1253,basic,10.0,290.0,29,141,97,0,2,5,0,0.0,942,0
1254,standard,20.0,460.0,23,76,61,0,0,6,2,6.0,727,0
1255,basic,10.0,130.0,13,25,46,0,1,7,0,0.0,414,0
1256,basic,10.0,270.0,27,128,51,0,0,6,0,0.0,832,0
1257,basic,10.0,220.0,22,193,24,3,4,5,0,0.0,661,0
1258,basic,10.0,260.0,26,141,42,0,2,4,0,0.0,801,0
1259,basic,10.0,330.0,33,47,85,0,0,7,0,0.0,1047,0
1260,premium,40.0,520.0,13,21,46,0,1,3,0,0.0,408,1
1261,basic,10.0,140.0,14,73,61,1,4,9,0,0.0,453,0
1262,basic,10.0,320.0,32,194,30,0,4,11,0,0.0,965,1
1263,premium,40.0,480.0,12,74,71,0,1,5,0,0.0,404,0
1264,standard,20.0,420.0,21,153,44,0,3,7,0,0.0,649,0
1265,basic,10.0,260.0,26,149,100,0,1,2,0,0.0,858,1
1266,basic,10.0,230.0,23,172,51,0,0,7,0,0.0,718,0
1267,basic,10.0,260.0,26,162,46,0,1,2,0,0.0,800,0
1268,basic,10.0,300.0,30,26,87,1,4,9,1,4.0,965,0
1269,standard,20.0,540.0,27,79,50,0,0,6,0,0.0,834,1
1270,standard,20.0,120.0,6,86,30,0,1,4,0,0.0,188,0
1271,basic,10.0,340.0,34,3,97,0,0,2,0,0.0,1093,0
1272,basic,10.0,60.0,6,138,28,1,1,9,0,0.0,182,1
1273,basic,10.0,190.0,19,6,44,0,1,5,0,0.0,588,0
1274,standard,20.0,520.0,26,51,64,0,1,2,0,0.0,820,0
1275,standard,20.0,560.0,28,197,80,0,0,1,0,0.0,898,0
1276,basic,10.0,330.0,33,23,34,0,0,3,1,3.0,998,0
1277,basic,10.0,180.0,18,169,32,0,0,2,0,0.0,550,1
1278,standard,20.0,240.0,12,156,75,0,1,5,0,0.0,409,0
1279,premium,40.0,720.0,18,178,35,0,0,4,0,0.0,553,0
1280,premium,40.0,1160.0,29,185,28,0,3,5,1,2.0,872,0
1281,standard,20.0,600.0,30,117,56,0,1,5,0,0.0,926,0
1282,basic,10.0,130.0,13,22,93,0,1,4,1,8.0,457,0
1283,standard,20.0,560.0,28,176,102,0,2,6,0,0.0,917,0
1284,basic,10.0,200.0,20,184,92,0,3,9,0,0.0,668,1
1285,premium,40.0,640.0,16,56,33,1,2,5,0,0.0,487,0
1286,basic,10.0,40.0,4,129,61,0,0,1,0,0.0,153,0
1287,basic,10.0,300.0,30,97,59,0,1,7,0,0.0,935,1
1288,standard,20.0,460.0,23,40,85,0,2,6,1,7.0,754,0
1289,basic,10.0,100.0,10,170,111,0,0,5,0,0.0,384,1
1290,basic,10.0,170.0,17,54,46,0,3,8,0,0.0,526,0
1291,basic,10.0,100.0,10,145,76,0,0,5,0,0.0,346,1
1292,standard,20.0,620.0,31,163,100,0,0,8,0,0.0,1006,0
1293,basic,10.0,260.0,26,19,72,0,0,5,0,0.0,828,0
1294,basic,10.0,230.0,23,141,34,0,0,7,0,0.0,696,1
1295,premium,40.0,120.0,3,78,73,0,0,4,0,0.0,142,1
1296,standard,20.0,60.0,3,30,44,0,0,5,0,0.0,107,0
1297,standard,20.0,500.0,25,79,115,0,1,5,0,0.0,835,0
1298,standard,20.0,620.0,31,122,30,0,1,4,0,0.0,936,0
1299,basic,10.0,280.0,28,125,62,0,0,5,0,0.0,876,0
1300,standard,20.0,160.0,8,31,56,0,2,9,1,2.0,271,0
1301,premium,40.0,960.0,24,11,96,0,1,4,0,0.0,786,0
1302,standard,20.0,400.0,20,105,23,0,0,4,0,0.0,602,0
1303,standard,20.0,460.0,23,58,40,0,1,5,0,0.0,707,0
1304,basic,10.0,130.0,13,82,112,0,0,3,0,0.0,478,0
1305,standard,20.0,40.0,2,20,89,1,4,8,1,3.0,121,0
1306,basic,10.0,30.0,3,71,49,0,2,5,0,0.0,116,1
1307,standard,20.0,280.0,14,117,34,0,0,3,0,0.0,431,1
1308,basic,10.0,10.0,1,42,108,0,0,3,1,7.0,109,0
1309,standard,20.0,160.0,8,120,52,0,0,2,0,0.0,270,1
1310,basic,10.0,180.0,18,108,101,0,2,6,0,0.0,618,0
1311,basic,10.0,120.0,12,83,38,0,2,9,0,0.0,370,0
1312,standard,20.0,20.0,1,193,-2,3,3,3,0,0.0,7,0
1313,standard,20.0,560.0,28,146,92,0,1,4,0,0.0,909,1
1314,basic,10.0,240.0,24,113,94,0,1,4,0,0.0,784,0
1315,standard,20.0,200.0,10,179,30,1,1,7,0,0.0,301,0
1316,standard,20.0,560.0,28,67,39,0,1,3,0,0.0,851,0
1317,basic,10.0,180.0,18,144,73,0,0,1,0,0.0,583,0
1318,standard,20.0,240.0,12,21,87,0,1,6,0,0.0,421,0
1319,standard,20.0,620.0,31,88,72,0,1,7,0,0.0,977,0
1320,basic,10.0,130.0,13,175,80,0,0,5,0,0.0,449,0
1321,premium,40.0,160.0,4,42,102,0,3,5,0,0.0,196,1
1322,standard,20.0,300.0,15,16,104,0,1,6,0,0.0,525,0
1323,standard,20.0,20.0,1,154,23,0,2,2,0,0.0,30,0
1324,basic,10.0,250.0,25,77,34,0,3,10,1,7.0,759,0
1325,basic,10.0,230.0,23,34,25,0,1,3,0,0.0,693,0
1326,basic,10.0,200.0,20,93,47,0,0,3,0,0.0,621,0
1327,basic,10.0,90.0,9,111,89,1,4,9,0,0.0,336,0
1328,premium,40.0,640.0,16,13,43,0,1,8,0,0.0,497,0
1329,basic,10.0,110.0,11,155,85,0,2,6,0,0.0,394,0
1330,premium,40.0,1320.0,33,74,104,0,1,8,0,0.0,1066,1
1331,standard,20.0,460.0,23,157,104,0,1,8,0,0.0,767,0
1332,basic,10.0,320.0,32,139,86,0,0,5,0,0.0,1024,1
1333,basic,10.0,120.0,12,51,40,0,4,8,0,0.0,370,0
1334,basic,10.0,350.0,35,14,30,0,0,4,0,0.0,1053,0
1335,basic,10.0,130.0,13,15,55,0,2,9,1,3.0,421,0
1336,premium,40.0,120.0,3,76,114,0,0,4,0,0.0,177,1
1337,standard,20.0,120.0,6,191,93,0,1,3,0,0.0,247,0
1338,standard,20.0,260.0,13,0,50,0,0,3,0,0.0,417,0
1339,premium,40.0,200.0,5,22,95,0,3,6,0,0.0,215,0
1340,standard,20.0,460.0,23,79,88,1,6,13,0,0.0,752,0
1341,standard,20.0,240.0,12,60,49,0,0,3,0,0.0,380,0
1342,basic,10.0,140.0,14,70,75,0,0,4,0,0.0,466,1
1343,standard,20.0,380.0,19,38,55,0,0,4,0,0.0,602,0
1344,basic,10.0,30.0,3,183,69,0,2,10,0,0.0,135,0
1345,basic,10.0,180.0,18,15,64,0,0,2,0,0.0,575,0
1346,standard,20.0,620.0,31,2,78,0,0,4,0,0.0,986,0
1347,basic,10.0,160.0,16,136,93,0,2,4,1,9.0,548,1
1348,standard,20.0,540.0,27,101,100,0,1,4,0,0.0,881,0
1349,basic,10.0,10.0,1,87,55,0,6,7,0,0.0,64,1
1350,basic,10.0,230.0,23,112,68,0,3,7,0,0.0,734,0
1351,basic,10.0,100.0,10,87,45,0,0,2,0,0.0,316,0
1352,basic,10.0,180.0,18,104,84,0,0,6,0,0.0,594,0
1353,basic,10.0,330.0,33,84,98,0,5,9,0,0.0,1061,1
1354,basic,10.0,210.0,21,189,100,0,2,5,0,0.0,703,0
1355,standard,20.0,20.0,1,166,54,0,2,3,1,3.0,62,0
1356,premium,40.0,160.0,4,143,72,0,1,3,0,0.0,166,0
1357,premium,40.0,560.0,14,121,63,0,2,4,0,0.0,455,0
1358,basic,10.0,140.0,14,129,100,0,0,5,0,0.0,498,1
1359,standard,20.0,420.0,21,100,94,0,0,2,0,0.0,701,1
1360,basic,10.0,310.0,31,11,111,0,1,5,0,0.0,1012,0
1361,premium,40.0,80.0,2,70,57,0,0,3,1,4.0,89,1
1362,basic,10.0,250.0,25,30,85,0,0,9,0,0.0,808,0
1363,basic,10.0,320.0,32,118,74,0,2,7,1,3.0,1009,0
1364,standard,20.0,340.0,17,143,60,0,0,2,0,0.0,540,0
1365,premium,40.0,1240.0,31,53,91,0,0,2,0,0.0,999,1
1366,basic,10.0,80.0,8,177,52,0,1,2,0,0.0,264,0
1367,premium,40.0,400.0,10,2,106,0,0,5,0,0.0,385,0
1368,basic,10.0,110.0,11,36,105,0,2,5,0,0.0,407,1
1369,standard,20.0,120.0,6,144,101,0,2,7,0,0.0,254,1
1370,basic,10.0,10.0,1,122,2,1,1,1,0,0.0,5,0
1371,basic,10.0,260.0,26,40,54,1,1,4,0,0.0,811,1
1372,standard,20.0,460.0,23,185,82,0,0,2,1,3.0,742,0
1373,standard,20.0,320.0,16,177,52,0,0,7,0,0.0,503,1
1374,basic,10.0,130.0,13,52,51,0,0,4,0,0.0,417,0
1375,basic,10.0,340.0,34,9,71,0,0,2,1,1.0,1066,0
1376,basic,10.0,10.0,1,3,39,0,0,4,0,0.0,45,0
1377,standard,20.0,300.0,15,190,103,0,0,2,0,0.0,530,1
1378,standard,20.0,380.0,19,91,60,0,1,6,0,0.0,605,0
1379,basic,10.0,130.0,13,47,55,0,0,4,0,0.0,415,1
1380,standard,20.0,560.0,28,61,106,0,1,4,0,0.0,919,0
1381,standard,20.0,400.0,20,162,39,0,0,8,0,0.0,614,0
1382,basic,10.0,280.0,28,71,30,0,2,3,0,0.0,844,0
1383,basic,10.0,340.0,34,110,92,0,1,3,0,0.0,1082,0
1384,standard,20.0,380.0,19,24,105,0,0,3,0,0.0,654,0
1385,basic,10.0,300.0,30,188,72,0,1,4,1,6.0,947,1
1386,basic,10.0,310.0,31,148,57,0,0,2,0,0.0,959,0
1387,basic,10.0,300.0,30,38,72,0,0,10,0,0.0,942,0
1388,basic,10.0,170.0,17,17,90,1,2,4,0,0.0,575,0
1389,basic,10.0,60.0,6,21,63,0,1,3,0,0.0,221,0
1390,basic,10.0,10.0,1,161,24,1,5,5,0,0.0,33,0
1391,basic,10.0,50.0,5,62,95,0,3,7,0,0.0,215,0
1392,standard,20.0,40.0,2,116,103,0,1,2,0,0.0,134,1
1393,standard,20.0,300.0,15,119,89,0,4,8,0,0.0,514,0
1394,basic,10.0,130.0,13,36,74,0,0,6,1,4.0,443,0
1395,basic,10.0,140.0,14,196,60,1,2,6,0,0.0,454,0
1396,basic,10.0,10.0,1,133,68,0,1,2,0,0.0,70,0
1397,basic,10.0,220.0,22,90,89,0,0,4,0,0.0,719,0
1398,standard,20.0,260.0,13,2,42,0,3,5,0,0.0,407,0
1399,standard,20.0,20.0,1,8,39,0,1,2,0,0.0,46,0
1400,standard,20.0,620.0,31,188,106,0,1,5,0,0.0,1007,0
1401,standard,20.0,140.0,7,131,93,0,2,6,0,0.0,276,0
1402,standard,20.0,200.0,10,164,104,0,2,4,0,0.0,379,0
1403,standard,20.0,100.0,5,149,93,1,3,5,0,0.0,216,0
1404,standard,20.0,280.0,14,190,61,1,3,5,0,0.0,451,1
1405,standard,20.0,240.0,12,28,44,0,2,6,0,0.0,378,0
1406,standard,20.0,240.0,12,3,56,0,0,3,1,4.0,389,0
1407,basic,10.0,190.0,19,43,57,0,0,9,0,0.0,599,1
1408,premium,40.0,1040.0,26,35,52,0,6,14,1,9.0,811,0
1409,premium,40.0,880.0,22,4,102,0,1,4,1,4.0,733,0
1410,standard,20.0,180.0,9,182,53,0,1,5,0,0.0,293,1
1411,standard,20.0,260.0,13,13,53,0,1,7,1,2.0,415,0
1412,basic,10.0,160.0,16,36,55,0,1,2,0,0.0,511,0
1413,basic,10.0,290.0,29,40,76,0,1,2,0,0.0,922,1
1414,basic,10.0,10.0,1,91,33,0,2,2,0,0.0,37,1
1415,basic,10.0,150.0,15,184,41,0,0,5,0,0.0,465,1
1416,premium,40.0,1160.0,29,25,113,0,0,4,0,0.0,955,0
1417,basic,10.0,20.0,2,181,95,0,0,0,1,6.0,129,0
1418,basic,10.0,170.0,17,182,31,0,2,6,0,0.0,520,1
1419,premium,40.0,720.0,18,77,55,0,0,4,0,0.0,572,0
1420,basic,10.0,30.0,3,67,93,0,1,3,0,0.0,162,0
1421,standard,20.0,420.0,21,111,76,0,1,5,0,0.0,684,0
1422,standard,20.0,600.0,30,126,42,0,3,8,0,0.0,912,0
1423,basic,10.0,290.0,29,96,64,0,1,2,0,0.0,910,1
1424,basic,10.0,60.0,6,6,93,0,1,7,0,0.0,250,0
1425,basic,10.0,270.0,27,108,60,0,0,7,0,0.0,842,0
1426,standard,20.0,20.0,1,101,68,0,1,1,0,0.0,72,0
1427,premium,40.0,120.0,3,5,40,0,0,2,0,0.0,109,0
1428,basic,10.0,90.0,9,158,38,0,1,4,0,0.0,287,0
1429,standard,20.0,80.0,4,72,86,0,2,4,0,0.0,182,0
1430,standard,20.0,240.0,12,46,44,0,0,3,0,0.0,380,0
1431,standard,20.0,20.0,1,100,114,0,1,7,1,6.0,115,0
1432,basic,10.0,280.0,28,61,46,0,1,4,0,0.0,859,0
1433,standard,20.0,520.0,26,51,78,0,0,7,0,0.0,831,0
1434,premium,40.0,40.0,1,32,75,0,0,1,0,0.0,79,0
1435,standard,20.0,560.0,28,99,46,0,0,3,0,0.0,858,0
1436,standard,20.0,620.0,31,101,96,0,0,5,0,0.0,1005,0
1437,basic,10.0,350.0,35,98,64,0,2,5,2,6.5,1088,0
1438,standard,20.0,420.0,21,19,94,0,4,8,0,0.0,695,0
1439,premium,40.0,720.0,18,17,62,1,1,2,0,0.0,574,0
1440,basic,10.0,330.0,33,192,71,0,1,6,2,1.5,1034,0
1441,basic,10.0,130.0,13,126,43,0,2,7,0,0.0,412,1
1442,basic,10.0,170.0,17,56,97,0,0,5,0,0.0,584,0
1443,basic,10.0,90.0,9,132,86,0,0,5,2,1.5,328,0
1444,standard,20.0,180.0,9,88,45,0,0,6,1,1.0,289,1
1445,basic,10.0,270.0,27,88,69,0,1,3,0,0.0,851,0
1446,basic,10.0,160.0,16,55,87,0,3,11,1,5.0,546,1
1447,standard,20.0,180.0,9,116,39,0,1,6,0,0.0,286,0
1448,basic,10.0,250.0,25,88,114,0,0,4,0,0.0,839,0
1449,premium,40.0,40.0,1,7,40,0,1,1,0,0.0,45,0
1450,basic,10.0,110.0,11,59,103,0,1,4,0,0.0,405,0
1451,basic,10.0,250.0,25,23,114,0,0,3,0,0.0,838,0
1452,basic,10.0,90.0,9,196,46,0,0,2,0,0.0,287,0
1453,standard,20.0,620.0,31,73,28,0,1,8,1,8.0,934,0
1454,standard,20.0,520.0,26,55,64,0,0,4,0,0.0,818,0
1455,premium,40.0,1160.0,29,114,104,0,1,10,0,0.0,952,0
1456,basic,10.0,240.0,24,54,44,0,1,5,0,0.0,736,0
1457,standard,20.0,700.0,35,107,55,3,7,15,1,2.0,1080,0
1458,basic,10.0,270.0,27,182,89,1,3,6,0,0.0,870,0
1459,standard,20.0,380.0,19,117,70,0,0,3,0,0.0,617,0
1460,premium,40.0,680.0,17,166,117,0,0,2,1,5.0,599,0
1461,basic,10.0,50.0,5,7,89,0,0,1,0,0.0,209,0
1462,basic,10.0,320.0,32,41,97,0,2,7,0,0.0,1031,1
1463,basic,10.0,200.0,20,59,100,0,0,4,0,0.0,676,0
1464,premium,40.0,800.0,20,152,64,0,1,7,0,0.0,639,1
1465,premium,40.0,1080.0,27,76,97,0,1,2,0,0.0,885,1
1466,standard,20.0,640.0,32,34,70,0,3,6,1,9.0,1003,0
1467,premium,40.0,40.0,1,57,8,3,3,3,1,5.0,8,0
1468,basic,10.0,260.0,26,2,51,0,2,3,0,0.0,810,0
1469,standard,20.0,660.0,33,154,57,0,4,9,0,0.0,1022,0
1470,standard,20.0,20.0,1,163,8,1,2,2,0,0.0,10,0
1471,basic,10.0,130.0,13,17,103,0,0,1,0,0.0,468,0
1472,basic,10.0,330.0,33,160,56,0,1,3,0,0.0,1020,0
1473,standard,20.0,40.0,2,35,70,0,0,3,0,0.0,107,0
1474,basic,10.0,240.0,24,92,77,0,1,7,0,0.0,772,0
1475,basic,10.0,200.0,20,47,66,0,1,3,0,0.0,639,0
1476,basic,10.0,200.0,20,141,104,0,1,8,0,0.0,679,0
1477,basic,10.0,290.0,29,105,47,0,0,5,0,0.0,888,0
1478,premium,40.0,240.0,6,72,29,1,3,5,0,0.0,186,0
1479,standard,20.0,620.0,31,93,38,0,0,2,0,0.0,938,0
1480,basic,10.0,320.0,32,11,33,0,2,8,0,0.0,971,0
1481,basic,10.0,240.0,24,171,35,0,2,9,0,0.0,732,0
1482,basic,10.0,10.0,1,83,79,0,0,4,0,0.0,80,0
1483,basic,10.0,260.0,26,101,68,0,2,3,0,0.0,825,0
1484,standard,20.0,200.0,10,137,26,0,2,6,0,0.0,305,0
1485,premium,40.0,40.0,1,79,-2,2,2,2,0,0.0,1,0
1486,standard,20.0,20.0,1,154,104,0,1,2,0,0.0,112,1
1487,basic,10.0,150.0,15,154,36,0,4,7,0,0.0,465,0
1488,standard,20.0,100.0,5,81,78,0,1,5,0,0.0,198,1
1489,basic,10.0,340.0,34,96,29,0,1,4,0,0.0,1026,1
1490,standard,20.0,280.0,14,194,60,0,1,6,0,0.0,452,0
1491,basic,10.0,10.0,1,88,27,0,2,2,1,7.0,35,0
1492,basic,10.0,320.0,32,101,101,0,2,5,0,0.0,1037,0
1493,basic,10.0,310.0,31,177,100,0,1,8,0,0.0,1003,1
1494,basic,10.0,30.0,3,39,42,0,0,4,0,0.0,106,0
1495,basic,10.0,20.0,2,123,53,0,0,3,0,0.0,87,1
1496,standard,20.0,300.0,15,13,37,0,0,4,0,0.0,457,0
1497,basic,10.0,180.0,18,57,32,0,2,8,0,0.0,542,1
1498,premium,40.0,1200.0,30,3,31,0,0,4,0,0.0,910,0
1499,standard,20.0,20.0,1,131,23,2,4,4,0,0.0,29,1
1500,standard,20.0,20.0,1,125,50,0,0,1,1,7.0,52,0
1501,premium,40.0,320.0,8,11,78,0,1,6,1,8.0,288,0
1502,premium,40.0,1160.0,29,27,75,0,0,1,0,0.0,916,0
1503,standard,20.0,260.0,13,132,52,1,3,9,0,0.0,421,0
1504,standard,20.0,540.0,27,101,95,0,1,5,0,0.0,881,0
1505,basic,10.0,110.0,11,32,37,0,1,1,0,0.0,338,0
1506,standard,20.0,260.0,13,70,69,0,1,7,0,0.0,433,0
1507,basic,10.0,280.0,28,0,106,0,1,5,0,0.0,921,0
1508,basic,10.0,80.0,8,105,69,0,1,4,0,0.0,288,0
1509,basic,10.0,50.0,5,55,69,0,4,9,0,0.0,190,0
1510,premium,40.0,1200.0,30,174,80,0,1,2,1,7.0,951,0
1511,basic,10.0,180.0,18,139,103,0,0,6,0,0.0,622,1
1512,basic,10.0,200.0,20,157,89,1,1,3,0,0.0,664,0
1513,premium,40.0,560.0,14,138,97,0,1,4,0,0.0,490,0
1514,standard,20.0,360.0,18,46,86,1,4,4,1,7.0,604,1
1515,standard,20.0,360.0,18,174,74,0,2,9,0,0.0,588,1
1516,basic,10.0,190.0,19,82,46,0,0,3,1,7.0,594,0
1517,basic,10.0,150.0,15,146,84,0,0,4,0,0.0,508,1
1518,basic,10.0,170.0,17,124,84,0,1,6,1,5.0,571,0
1519,basic,10.0,320.0,32,186,97,0,2,5,0,0.0,1029,0
1520,standard,20.0,380.0,19,111,58,0,2,5,0,0.0,601,0
1521,basic,10.0,50.0,5,147,32,0,1,6,0,0.0,156,0
1522,premium,40.0,1320.0,33,74,108,0,2,4,0,0.0,1076,0
1523,premium,40.0,1320.0,33,111,30,0,1,4,0,0.0,997,0
1524,standard,20.0,20.0,1,67,65,0,1,4,2,2.0,72,0
1525,basic,10.0,250.0,25,20,104,0,1,2,0,0.0,825,0
1526,standard,20.0,300.0,15,141,39,0,3,6,0,0.0,463,0
1527,basic,10.0,230.0,23,60,103,0,0,5,0,0.0,766,0
1528,standard,20.0,160.0,8,120,106,0,0,6,0,0.0,322,0
1529,standard,20.0,340.0,17,131,57,0,0,6,0,0.0,546,0
1530,premium,40.0,480.0,12,12,36,0,3,8,0,0.0,370,1
1531,basic,10.0,90.0,9,177,83,0,0,5,0,0.0,329,1
1532,basic,10.0,10.0,1,2,41,0,1,1,0,0.0,48,0
1533,premium,40.0,400.0,10,48,50,0,2,5,0,0.0,328,1
1534,basic,10.0,160.0,16,117,37,0,0,1,1,6.0,489,1
1535,basic,10.0,180.0,18,5,57,0,0,5,0,0.0,568,0
1536,basic,10.0,210.0,21,61,103,0,0,2,0,0.0,709,0
1537,premium,40.0,520.0,13,42,52,0,2,11,0,0.0,412,0
1538,standard,20.0,180.0,9,64,24,0,2,5,0,0.0,271,0
1539,standard,20.0,540.0,27,195,66,0,1,4,0,0.0,852,1
1540,basic,10.0,270.0,27,148,115,0,0,2,0,0.0,896,0
1541,standard,20.0,420.0,21,132,75,0,1,3,0,0.0,684,0
1542,basic,10.0,140.0,14,190,53,0,1,8,0,0.0,445,0
1543,basic,10.0,170.0,17,195,69,0,1,4,0,0.0,554,1
1544,basic,10.0,90.0,9,91,42,0,2,10,0,0.0,287,1
1545,premium,40.0,720.0,18,3,28,0,2,8,0,0.0,545,0
1546,standard,20.0,280.0,14,164,76,0,0,6,0,0.0,472,0
1547,basic,10.0,270.0,27,173,102,0,0,5,0,0.0,886,1
1548,premium,40.0,120.0,3,184,105,0,1,5,0,0.0,174,0
1549,premium,40.0,1000.0,25,67,82,0,0,4,0,0.0,811,0
1550,standard,20.0,580.0,29,139,89,0,1,6,0,0.0,938,0
1551,basic,10.0,300.0,30,178,40,0,1,8,0,0.0,912,0
1552,standard,20.0,80.0,4,191,110,0,0,9,0,0.0,204,0
1553,premium,40.0,680.0,17,126,104,0,1,4,0,0.0,590,0
1554,basic,10.0,20.0,2,50,27,0,1,3,0,0.0,63,0
1555,basic,10.0,190.0,19,169,108,0,0,4,0,0.0,657,1
1556,premium,40.0,200.0,5,188,39,0,0,4,0,0.0,165,0
1557,basic,10.0,10.0,1,179,10,1,1,1,1,1.0,11,1
1558,standard,20.0,420.0,21,101,78,0,0,8,0,0.0,679,0
1559,basic,10.0,230.0,23,9,69,0,1,3,1,5.0,736,0
1560,standard,20.0,600.0,30,59,49,0,1,5,0,0.0,928,0
1561,basic,10.0,110.0,11,88,75,0,0,11,0,0.0,379,0
1562,basic,10.0,120.0,12,6,103,0,1,3,1,1.0,442,1
1563,basic,10.0,320.0,32,94,51,0,0,3,0,0.0,985,1
1564,premium,40.0,1000.0,25,54,83,0,3,8,0,0.0,811,0
1565,standard,20.0,540.0,27,35,108,0,1,7,0,0.0,895,1
1566,basic,10.0,80.0,8,166,113,0,0,2,1,7.0,328,1
